datetime,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
2021-05-25 15:00:47.928831,124.0,Cambodia,"25,205",+560,176 ,+9,"17,701",+537,"7,328",,"1,489",10,"1,110,112","65,589","16,925,386 ",Asia,672,"96,167",15.0,33,0.5,433
2021-05-25 15:00:47.928831,125.0,Syria,"24,117",+65,"1,734 ",+5,"21,549",+15,834,,"1,349",97,"103,566","5,793","17,878,594 ",Asia,741,"10,311",173.0,4,0.3,47
2021-05-25 15:00:47.928831,128.0,Guinea,"23,033",+45,159 ,+1,"20,731",+32,"2,143",24,"1,713",12,"447,203","33,251","13,449,160 ",Africa,584,"84,586",30.0,3,0.07,159
2021-05-25 15:00:47.928831,129.0,French Guiana,"22,780",,112 ,,"9,995",,"12,673",27,"74,552",367,"246,436","806,506","305,560 ",South America,13,"2,728",1.0,,,"41,475"
2021-05-25 15:00:47.928831,131.0,Trinidad and Tobago,"20,017",+573,375 ,+10,"11,480",+166,"8,162",21,"14,262",267,"165,776","118,112","1,403,544 ",North America,70,"3,743",8.0,408,7.0,"5,815"
2021-05-25 15:00:47.928831,132.0,Mauritania,"19,149",+35,458 ,,"18,266",+17,425,14,"4,024",96,"258,095","54,242","4,758,232 ",Africa,248,"10,389",18.0,7,,89
2021-05-25 15:00:47.928831,134.0,Eswatini,"18,551",+1,672 ,,"17,833",+4,46,3,"15,843",574,"204,816","174,923","1,170,892 ",Africa,63,"1,742",6.0,0.9,,39
2021-05-25 15:00:47.928831,136.0,Guyana,"16,130",+116,359 ,+4,"13,745",+35,"2,026",19,"20,419",454,"145,654","184,385","789,947 ",South America,49,"2,200",5.0,147,5.0,"2,565"
2021-05-25 15:00:47.928831,137.0,Papua New Guinea,"15,187",+54,156 ,+2,"14,108",,923,,"1,669",17,"110,286","12,122","9,097,966 ",Australia/Oceania,599,"58,320",82.0,6,0.2,101
2021-05-25 15:00:47.928831,138.0,Somalia,"14,632",+9,767 ,,"6,685",+23,"7,180",,898,47,"127,435","7,824","16,286,911 ",Africa,"1,113","21,235",128.0,0.6,,441
2021-05-25 15:00:47.928831,139.0,Mali,"14,241",+1,514 ,+1,"9,442",+11,"4,285",,686,25,"289,885","13,958","20,768,551 ",Africa,"1,458","40,406",72.0,0.05,0.05,206
2021-05-25 15:00:47.928831,140.0,Haiti,"13,906",+171,288 ,+8,"12,507",+28,"1,111",,"1,206",25,"68,900","5,977","11,526,601 ",North America,829,"40,023",167.0,15,0.7,96
2021-05-25 15:00:47.928831,142.0,Burkina Faso,"13,415",+1,165 ,,"13,230",+5,20,,627,8,"186,093","8,691","21,412,273 ",Africa,"1,596","129,771",115.0,0.05,,0.9
2021-05-25 15:00:47.928831,143.0,Togo,"13,374",+11,125  ,,"12,278",+56,971,,"1,582",15,"328,704","38,894","8,451,264 ",Africa,632,"67,610",26.0,1,,115
2021-05-25 15:00:47.928831,145.0,Suriname,"13,111",+183,249 ,+4,"10,785",+56,"2,077",32,"22,172",421,"58,861","99,540","591,328 ",South America,45,"2,375",10.0,309,7.0,"3,512"
2021-05-25 15:00:47.928831,149.0,Hong Kong,"11,833",+2,210 ,,"11,553",+3,70,2,"1,567",28,"14,841,321","1,965,389","7,551,339 ",Asia,638,"35,959",1.0,0.3,,9
2021-05-25 15:00:47.928831,150.0,Bahamas,"11,499",+103,225 ,+3,"10,272",+51,"1,002",8,"28,994",567,"94,984","239,495","396,601 ",North America,34,"1,763",4.0,260,8.0,"2,526"
2021-05-25 15:00:47.928831,151.0,Djibouti,"11,493",+2,153 ,+1,"11,335",+10,5,,"11,484",153,"156,340","156,213","1,000,815 ",Africa,87,"6,541",6.0,2,1.0,5
2021-05-25 15:00:47.928831,153.0,Aruba,"10,917",+2,107 ,,"10,743",+5,67,14,"101,864",998,"161,649","1,508,314","107,172 ",North America,10,"1,002",1.0,19,,625
2021-05-25 15:00:47.928831,154.0,Lesotho,"10,822",+7,326 ,,"6,431",,"4,065",,"5,016",151,"92,169","42,722","2,157,427 ",Africa,199,"6,618",23.0,3,,"1,884"
2021-05-25 15:00:47.928831,155.0,South Sudan,"10,675",+5,115 ,,"10,514",,46,,944,10,"162,319","14,351","11,310,883 ",Africa,"1,060","98,356",70.0,0.4,,4
2021-05-25 15:00:47.928831,156.0,Seychelles,"9,764",,35 ,,"7,826",,"1,903",,"98,735",354,"21,504","217,452","98,891 ",Africa,10,"2,825",5.0,,,"19,243"
2021-05-25 15:00:47.928831,157.0,Equatorial Guinea,"8,436",,113 ,,"7,801",,522,7,"5,843",78,"123,169","85,307","1,443,839 ",Africa,171,"12,777",12.0,,,362
2021-05-25 15:00:47.928831,158.0,Benin,"8,025",,101 ,,"7,893",,31,35,647,8,"604,310","48,714","12,405,301 ",Africa,"1,546","122,825",21.0,,,2
2021-05-25 15:00:47.928831,160.0,CAR,"7,079",+69,97 ,+1,"6,665","+1,553",317,2,"1,443",20,"54,319","11,075","4,904,594 ",Africa,693,"50,563",90.0,14,0.2,65
2021-05-25 15:00:47.928831,161.0,Yemen,"6,658",+9,"1,307 ",+3,"3,245",+44,"2,106",23,219,43,"57,977","1,906","30,410,389 ",Asia,"4,567","23,267",525.0,0.3,0.1,69
2021-05-25 15:00:47.928831,163.0,Gambia,"5,975",+4,177 ,+2,"5,746",+19,52,3,"2,412",71,"76,379","30,836","2,476,944 ",Africa,415,"13,994",32.0,2,0.8,21
2021-05-25 15:00:47.928831,164.0,Timor-Leste,"5,637",+156,13 ,+2,"3,082",+122,"2,542",,"4,204",10,"88,932","66,327","1,340,809 ",Asia,238,"103,139",15.0,116,1.0,"1,896"
2021-05-25 15:00:47.928831,165.0,Niger,"5,383",+14,192 ,,"5,034",+1,157,2,215,8,"105,124","4,208","24,982,373 ",Africa,"4,641","130,117",238.0,0.6,,6
2021-05-25 15:00:47.928831,166.0,Vietnam,"5,217",+131,42 ,+1,"2,721",,"2,454",,53,0.4,"3,091,540","31,507","98,121,100 ",Asia,"18,808","2,336,217",32.0,1,0.01,25
2021-05-25 15:00:47.928831,167.0,San Marino,"5,087",,90 ,,"4,974",,23,4,"149,640","2,647","64,241","1,889,719","33,995 ",Europe,7,378,1.0,,,677
2021-05-25 15:00:47.928831,168.0,Saint Lucia,"4,945",+10,77 ,,"4,626",+9,242,1,"26,820",418,"44,255","240,023","184,378 ",North America,37,"2,395",4.0,54,,"1,313"
2021-05-25 15:00:47.928831,169.0,Chad,"4,924",+1,173 ,,"4,729",+8,22,,292,10,"118,413","7,030","16,844,236 ",Africa,"3,421","97,366",142.0,0.06,,1
2021-05-25 15:00:47.928831,170.0,Taiwan,"4,792",+387,23 ,+6,"1,133",,"3,636",,201,1.0,"610,865","25,607","23,855,370 ",Asia,"4,978","1,037,190",39.0,16,0.3,152
2021-05-25 15:00:47.928831,171.0,Burundi,"4,494",,6 ,,773,,"3,715",,368,0.5,"279,132","22,870","12,205,010 ",Africa,"2,716","2,034,168",44.0,,,304
2021-05-25 15:00:47.928831,172.0,Gibraltar,"4,287",,94 ,,"4,192",,1,,"127,279","2,791","248,832","7,387,685","33,682 ",Europe,8,358,0.0,,,30
2021-05-25 15:00:47.928831,174.0,Channel Islands,"4,059",,86 ,,"3,956",,17,,"23,155",491,"454,413","2,592,276","175,295 ",Europe,43,"2,038",0.0,,,97
2021-05-25 15:00:47.928831,175.0,Barbados,"3,995",+4,47 ,,"3,922",,26,,"13,886",163,"166,237","577,834","287,690 ",North America,72,"6,121",2.0,14,,90
2021-05-25 15:00:47.928831,177.0,Comoros,"3,872",+2,146 ,,"3,713",+3,13,,"4,370",165,,,"886,085 ",Africa,229,"6,069",,2,,15
2021-05-25 15:00:47.928831,178.0,Guinea-Bissau,"3,751",+2,68 ,,"3,495",+17,188,9,"1,867",34,"66,687","33,188","2,009,360 ",Africa,536,"29,549",30.0,1.0,,94
2021-05-25 15:00:47.928831,179.0,Liechtenstein,"3,000",+2,58 ,,"2,910",,32,3,"78,481","1,517","39,109","1,023,099","38,226 ",Europe,13,659,1.0,52,,837
2021-05-25 15:00:47.928831,180.0,New Zealand,"2,668",+6,26  ,,"2,615",+2,27,,533,5,"2,106,971","421,217","5,002,100 ",Australia/Oceania,"1,875","192,388",2.0,1,,5
2021-05-25 15:00:47.928831,181.0,Monaco,"2,501",,32 ,,"2,460",+1,9,2,"63,331",810,"51,953","1,315,566","39,491 ",Europe,16,"1,234",1.0,,,228
2021-05-25 15:00:47.928831,182.0,Bermuda,"2,488",,32 ,,"2,383",,73,7,"40,082",516,"261,280","4,209,305","62,072 ",North America,25,"1,940",0.0,,,"1,176"
2021-05-25 15:00:47.928831,183.0,Turks and Caicos,"2,409",+1,17 ,,"2,379",,13,2,"61,479",434,"76,225","1,945,309","39,184 ",North America,16,"2,305",1.0,26,,332
2021-05-25 15:00:47.928831,184.0,Sint Maarten,"2,366",+10,27 ,,"2,250",+3,89,2,"54,628",623,"28,642","661,310","43,311 ",North America,18,"1,604",2.0,231,,"2,055"
2021-05-25 15:00:47.928831,185.0,Sao Tome and Principe,"2,338",,37 ,+1,"2,284",+1,17,,"10,494",166,"13,418","60,229","222,784 ",Africa,95,"6,021",17.0,,4.0,76
2021-05-25 15:00:47.928831,186.0,Liberia,"2,142",,85 ,,"2,022",,35,2,415,16,"102,186","19,790","5,163,387 ",Africa,"2,411","60,746",51.0,,,7
2021-05-25 15:00:47.928831,187.0,St. Vincent Grenadines,"1,978",+5,12 ,,"1,827",,139,2,"17,779",108,"48,004","431,477","111,255 ",North America,56,"9,271",2.0,45,,"1,249"
2021-05-25 15:00:47.928831,189.0,Laos,"1,801",+19,2 ,,"1,074",+49,725,,244,0.3,"233,618","31,700","7,369,726 ",Asia,"4,092","3,684,863",32.0,3,,98
2021-05-25 15:00:47.928831,190.0,Caribbean Netherlands,"1,609",+1,17 ,,"1,573",,19,,"60,852",643,"8,550","323,361","26,441 ",North America,16,"1,555",3.0,38,,719
2021-05-25 15:00:47.928831,192.0,Bhutan,"1,394",+2,1 ,,"1,186",,207,,"1,789",1,"768,998","986,913","779,195 ",Asia,559,"779,195",1.0,3,,266
2021-05-25 15:00:47.928831,193.0,Mauritius,"1,296",+3,17 ,,"1,161",,118,,"1,018",13,"358,675","281,610","1,273,658 ",Africa,983,"74,921",4.0,2,,93
2021-05-25 15:00:47.928831,194.0,Antigua and Barbuda,"1,257",,42 ,,"1,192",,23,2,"12,742",426,"16,700","169,278","98,654 ",North America,78,"2,349",6.0,,,233
2021-05-25 15:00:47.928831,197.0,Faeroe Islands,676,+3,1 ,,668,,7,,"13,788",20,"263,482","5,374,003","49,029 ",Europe,73,"49,029",0.0,61,,143
2021-05-25 15:00:47.928831,202.0,Brunei ,235,,3 ,,224,,8,,533,7,"123,643","280,229","441,221 ",Asia,"1,878","147,074",4.0,,,18
2021-05-25 15:00:47.928831,203.0,Fiji,230,+24,4 ,,134,+1,92,,255,4,"88,294","97,860","902,252 ",Australia/Oceania,"3,923","225,563",10.0,27,,102
2021-05-25 15:00:47.928831,209.0,Macao,50,, ,,49,,1,,76,,"4,483","6,821","657,232 ",Asia,"13,145",,147.0,,,2
2021-05-25 15:00:47.928831,210.0,Saint Kitts and Nevis,50,+4, ,,45,,5,,934,,"14,423","269,413","53,535 ",North America,"1,071",,4.0,75,,93
,,,,,,,,,,,,,,,,,,,,,,
2021-05-25 15:10:48.029421,1.0,USA,"33,923,537",+600,"604,437 ",+21,"27,564,314",+384,"5,754,786","6,848","101,953","1,817","474,376,397","1,425,673","332,738,490 ",North America,10,550,1.0,2,0.06,"17,295"
2021-05-25 15:10:48.029421,2.0,India,"27,094,428","+146,932","309,271 ","+2,022","24,239,228","+191,468","2,545,929","8,944","19,463",222,"332,594,176","238,911","1,392,123,725 ",Asia,51,"4,501",4.0,106,1.0,"1,829"
2021-05-25 15:10:48.029421,3.0,Brazil,"16,121,136",,"450,026 ",,"14,552,024",,"1,119,086","8,318","75,364","2,104","49,013,934","229,133","213,910,194 ",South America,13,475,4.0,,,"5,232"
2021-05-25 15:10:48.029421,4.0,France,"5,605,895",,"108,658 ",,"5,222,049",,"275,188","3,496","85,713","1,661","83,136,527","1,271,146","65,402,812 ",Europe,12,602,1.0,,,"4,208"
2021-05-25 15:10:48.029421,5.0,Turkey,"5,194,010",,"46,446 ",,"5,034,316",,"113,248","1,745","60,999",545,"52,594,333","617,671","85,149,488 ",Asia,16,"1,833",2.0,,,"1,330"
2021-05-25 15:10:48.029421,6.0,Russia,"5,017,795","+7,884","119,194 ",+393,"4,632,955","+8,743","265,646","2,300","34,371",816,"136,100,000","932,252","145,990,507 ",Europe,29,"1,225",1.0,54,3.0,"1,820"
2021-05-25 15:10:48.029421,7.0,UK,"4,464,900",,"127,724 ",,"4,303,621",,"33,555",124,"65,463","1,873","177,198,405","2,598,027","68,204,982 ",Europe,15,534,0.0,,,492
2021-05-25 15:10:48.029421,8.0,Italy,"4,194,672",,"125,335 ",,"3,792,898",,"276,439","1,382","69,469","2,076","64,665,967","1,070,945","60,382,159 ",Europe,14,482,1.0,,,"4,578"
2021-05-25 15:10:48.029421,9.0,Germany,"3,660,547",+557,"88,054 ",+15,"3,423,700","+14,900","148,793","3,477","43,566","1,048","59,197,639","704,535","84,023,708 ",Europe,23,954,1.0,7,0.2,"1,771"
2021-05-25 15:10:48.029421,10.0,Spain,"3,647,520",,"79,711 ",,"3,394,340",,"173,469","1,627","77,987","1,704","49,708,830","1,062,813","46,770,998 ",Europe,13,587,1.0,,,"3,709"
2021-05-25 15:10:48.029421,11.0,Argentina,"3,562,135",,"74,480 ",,"3,133,183",,"354,472","6,373","78,175","1,635","13,256,309","290,924","45,566,304 ",South America,13,612,3.0,,,"7,779"
2021-05-25 15:10:48.029421,12.0,Colombia,"3,249,433",,"85,207 ",,"3,046,147",,"118,079","6,582","63,259","1,659","16,419,432","319,648","51,367,216 ",South America,16,603,3.0,,,"2,299"
2021-05-25 15:10:48.029421,13.0,Poland,"2,867,187","+1,000","73,096 ",+151,"2,629,626","+1,947","164,465",990,"75,833","1,933","15,581,754","412,112","37,809,471 ",Europe,13,517,2.0,26,4.0,"4,350"
2021-05-25 15:10:48.029421,14.0,Iran,"2,855,396","+11,873","79,056 ",+208,"2,362,428","+14,676","413,912","4,695","33,612",931,"19,185,933","225,843","84,952,366 ",Asia,30,"1,075",4.0,140,2.0,"4,872"
2021-05-25 15:10:48.029421,15.0,Mexico,"2,397,307",+703,"221,695 ",+48,"1,916,144","+2,043","259,468","4,798","18,421","1,703","6,946,817","53,379","130,142,521 ",North America,54,587,19.0,5,0.4,"1,994"
2021-05-25 15:10:48.029421,16.0,Ukraine,"2,186,463","+2,608","49,685 ",+249,"1,975,064","+17,503","161,714",177,"50,266","1,142","10,022,457","230,412","43,498,056 ",Europe,20,875,4.0,60,6.0,"3,718"
2021-05-25 15:10:48.029421,17.0,Peru,"1,926,923",,"68,358 ",,"1,720,665",,"137,900","2,682","57,724","2,048","12,506,500","374,653","33,381,597 ",South America,17,488,3.0,,,"4,131"
2021-05-25 15:10:48.029421,18.0,Indonesia,"1,786,187","+5,060","49,627 ",+172,"1,642,074","+3,795","94,486",,"6,469",180,"16,230,571","58,784","276,106,612 ",Asia,155,"5,564",17.0,18,0.6,342
2021-05-25 15:10:48.029421,19.0,Czechia,"1,658,778",+695,"30,041 ",+4,"1,612,831",+64,"15,906",144,"154,639","2,801","23,250,240","2,167,497","10,726,768 ",Europe,6,357,0.0,65,0.4,"1,483"
2021-05-25 15:10:48.029421,20.0,South Africa,"1,637,848",,"55,874 ",,"1,541,250",,"40,724",546,"27,308",932,"11,378,282","189,714","59,976,056 ",Africa,37,"1,073",5.0,,,679
2021-05-25 15:10:48.029421,21.0,Netherlands,"1,631,384","+2,462","17,566 ",+13,"1,443,584","+8,002","170,234",578,"95,020","1,023","13,797,380","803,630","17,168,813 ",Europe,11,977,1.0,143,0.8,"9,915"
2021-05-25 15:10:48.029421,22.0,Canada,"1,361,564",,"25,265 ",,"1,284,481",,"51,818","1,236","35,795",664,"34,218,813","899,599","38,037,842 ",North America,28,"1,506",1.0,,,"1,362"
2021-05-25 15:10:48.029421,23.0,Chile,"1,335,261",,"28,548 ",,"1,265,116",,"41,597","3,037","69,318","1,482","14,392,767","747,178","19,262,832 ",South America,14,675,1.0,,,"2,159"
2021-05-25 15:10:48.029421,24.0,Philippines,"1,188,672","+3,972","20,019 ",+36,"1,120,452","+4,659","48,201","1,704","10,720",181,"13,086,760","118,024","110,882,462 ",Asia,93,"5,539",8.0,36,0.3,435
2021-05-25 15:10:48.029421,25.0,Iraq,"1,176,980","+4,938","16,241 ",+27,"1,090,891","+4,279","69,848",461,"28,689",396,"10,206,732","248,791","41,025,396 ",Asia,35,"2,526",4.0,120,0.7,"1,703"
2021-05-25 15:10:48.029421,26.0,Romania,"1,076,154",+381,"30,040 ",+63,"1,035,115","+1,131","10,999",545,"56,277","1,571","8,908,274","465,852","19,122,546 ",Europe,18,637,2.0,20,3.0,575
2021-05-25 15:10:48.029421,27.0,Sweden,"1,058,341",,"14,366 ",,"935,698","+1,758","108,277",227,"104,213","1,415","9,762,557","961,300","10,155,577 ",Europe,10,707,1.0,,,"10,662"
2021-05-25 15:10:48.029421,28.0,Belgium,"1,049,822",+941,"24,853 ",+11,"943,265","+3,562","81,704",542,"90,232","2,136","13,657,044","1,173,815","11,634,750 ",Europe,11,468,1.0,81,0.9,"7,022"
2021-05-25 15:10:48.029421,29.0,Pakistan,"905,852","+2,253","20,400 ",+92,"823,157","+2,783","62,295","4,723","4,031",91,"12,884,544","57,338","224,711,695 ",Asia,248,"11,015",17.0,10,0.4,277
2021-05-25 15:10:48.029421,30.0,Portugal,"845,840",+375,"17,021 ",+3,"806,648",+669,"22,171",52,"83,170","1,674","11,451,197","1,125,972","10,170,058 ",Europe,12,598,1.0,37,0.3,"2,180"
2021-05-25 15:10:48.029421,31.0,Israel,"839,378",+17,"6,406 ",,"832,516",+75,456,55,"90,004",687,"14,587,504","1,564,176","9,326,000 ",Asia,11,"1,456",1.0,2,,49
2021-05-25 15:10:48.029421,32.0,Hungary,"802,510",+164,"29,581 ",+21,"671,392","+1,187","101,537",159,"83,262","3,069","5,750,359","596,612","9,638,364 ",Europe,12,326,2.0,17,2.0,"10,535"
2021-05-25 15:10:48.029421,33.0,Bangladesh,"790,521",,"12,401 ",,"731,531",,"46,589","1,129","4,758",75,"5,838,295","35,138","166,154,937 ",Asia,210,"13,399",28.0,,,280
2021-05-25 15:10:48.029421,34.0,Jordan,"732,356",+920,"9,395 ",+11,"712,458",+844,"10,503",637,"71,147",913,"7,162,353","695,806","10,293,610 ",Asia,14,"1,096",1.0,89,1.0,"1,020"
2021-05-25 15:10:48.029421,35.0,Japan,"721,912","+2,715","12,398 ",+86,"645,157","+5,270","64,357","1,294","5,724",98,"13,875,603","110,011","126,129,376 ",Asia,175,"10,173",9.0,22,0.7,510
2021-05-25 15:10:48.029421,36.0,Serbia,"710,729",+414,"6,801 ",+13,"690,453","+1,355","13,475",58,"81,638",781,"4,097,597","470,674","8,705,814 ",Europe,12,"1,280",2.0,48,1.0,"1,548"
2021-05-25 15:10:48.029421,37.0,Switzerland,"690,123","+2,770","10,782 ",+3,"635,778","+1,093","43,563",152,"79,222","1,238","7,549,270","866,616","8,711,201 ",Europe,13,808,1.0,318,0.3,"5,001"
2021-05-25 15:10:48.029421,38.0,Austria,"642,138",+398,"10,551 ",+4,"624,549",+881,"7,038",218,"70,936","1,166","39,471,518","4,360,358","9,052,357 ",Europe,14,858,0.0,44,0.4,777
2021-05-25 15:10:48.029421,39.0,UAE,"559,291","+1,672","1,658 ",+4,"539,161","+1,630","18,472",,"55,945",166,"49,009,805","4,902,417","9,997,069 ",Asia,18,"6,030",0.0,167,0.4,"1,848"
2021-05-25 15:10:48.029421,40.0,Lebanon,"538,668",,"7,684 ",,"511,931",,"19,053",234,"79,239","1,130","4,312,975","634,444","6,798,035 ",Asia,13,885,2.0,,,"2,803"
2021-05-25 15:10:48.029421,41.0,Nepal,"528,848","+8,387","6,700 ",+169,"404,887","+6,404","117,261",,"17,864",226,"2,958,620","99,941","29,603,689 ",Asia,56,"4,418",10.0,283,6.0,"3,961"
2021-05-25 15:10:48.029421,42.0,Malaysia,"525,889","+7,289","2,369 ",+60,"460,062","+3,789","63,458",726,"16,065",72,"11,398,905","348,206","32,736,072 ",Asia,62,"13,819",3.0,223,2.0,"1,938"
2021-05-25 15:10:48.029421,43.0,Morocco,"517,113",,"9,126 ",,"505,392",,"2,595",95,"13,863",245,"6,439,348","172,632","37,301,108 ",Africa,72,"4,087",6.0,,,70
2021-05-25 15:10:48.029421,44.0,Saudi Arabia,"443,460","+1,389","7,278 ",+14,"426,589",+912,"9,593","1,348","12,564",206,"18,695,690","529,664","35,297,285 ",Asia,80,"4,850",2.0,39,0.4,272
2021-05-25 15:10:48.029421,45.0,Ecuador,"419,198",,"20,210 ",,"366,425",,"32,563",579,"23,443","1,130","1,398,548","78,210","17,881,956 ",South America,43,885,13.0,,,"1,821"
2021-05-25 15:10:48.029421,46.0,Bulgaria,"416,727",,"17,513 ",,"373,703",,"25,511",406,"60,382","2,538","2,754,463","399,111","6,901,504 ",Europe,17,394,3.0,,,"3,696"
2021-05-25 15:10:48.029421,47.0,Greece,"391,181",,"11,822 ",,"357,782",,"21,577",563,"37,695","1,139","9,208,817","887,392","10,377,393 ",Europe,27,878,1.0,,,"2,079"
2021-05-25 15:10:48.029421,48.0,Slovakia,"388,986",+132,"12,301 ",+5,"373,840",+346,"2,845",117,"71,217","2,252","2,805,853","513,703","5,462,011 ",Europe,14,444,2.0,24,0.9,521
2021-05-25 15:10:48.029421,49.0,Belarus,"387,818",+840,"2,791 ",+11,"377,869",+764,"7,158",,"41,054",295,"6,230,051","659,506","9,446,539 ",Europe,24,"3,385",2.0,89,1.0,758
2021-05-25 15:10:48.029421,50.0,Kazakhstan,"376,572","+1,558","3,828 ",+23,"340,978","+2,248","31,766",221,"19,843",202,"11,270,949","593,921","18,977,195 ",Asia,50,"4,957",2.0,82,1.0,"1,674"
2021-05-25 15:10:48.029421,51.0,Panama,"374,356",,"6,346 ",,"362,177",,"5,833",105,"85,561","1,450","2,589,074","591,745","4,375,324 ",North America,12,689,2.0,,,"1,333"
2021-05-25 15:10:48.029421,52.0,Croatia,"354,383",+323,"7,950 ",+21,"343,414",+546,"3,019",109,"86,804","1,947","1,981,396","485,332","4,082,555 ",Europe,12,514,2.0,79,5.0,739
2021-05-25 15:10:48.029421,53.0,Bolivia,"352,170","+2,517","14,024 ",+59,"283,673","+1,663","54,473",200,"29,807","1,187","1,395,226","118,089","11,815,082 ",South America,34,842,8.0,213,5.0,"4,610"
2021-05-25 15:10:48.029421,54.0,Georgia,"339,315","+1,354","4,654 ",+15,"320,777",+821,"13,884",,"85,206","1,169","4,791,817","1,203,277","3,982,305 ",Asia,12,856,1.0,340,4.0,"3,486"
2021-05-25 15:10:48.029421,55.0,Tunisia,"336,414",,"12,273 ",,"297,123",,"27,018",417,"28,201","1,029","1,436,240","120,398","11,929,063 ",Africa,35,972,8.0,,,"2,265"
2021-05-25 15:10:48.029421,56.0,Paraguay,"335,691",,"8,474 ",,"277,128",,"50,089",566,"46,554","1,175","1,244,572","172,600","7,210,739 ",South America,21,851,6.0,,,"6,946"
2021-05-25 15:10:48.029421,57.0,Azerbaijan,"332,894",+284,"4,877 ",+10,"321,677",+545,"6,340",,"32,570",477,"3,468,615","339,367","10,220,831 ",Asia,31,"2,096",3.0,28,1.0,620
2021-05-25 15:10:48.029421,58.0,Palestine,"305,777",,"3,470 ",,"298,502",,"3,805",46,"58,726",666,"1,804,900","346,638","5,206,876 ",Asia,17,"1,501",3.0,,,731
2021-05-25 15:10:48.029421,59.0,Costa Rica,"304,529",,"3,849 ",,"230,635",,"70,045",534,"59,297",749,"1,177,571","229,292","5,135,678 ",North America,17,"1,334",4.0,,,"13,639"
2021-05-25 15:10:48.029421,60.0,Kuwait,"300,455",,"1,741 ",,"286,199",,"12,515",145,"69,439",402,"2,535,029","585,877","4,326,898 ",Asia,14,"2,485",2.0,,,"2,892"
2021-05-25 15:10:48.029421,61.0,Dominican Republic,"284,567",,"3,610 ",,"236,771",,"44,186",324,"26,000",330,"1,517,163","138,616","10,945,075 ",North America,38,"3,032",7.0,,,"4,037"
2021-05-25 15:10:48.029421,62.0,Denmark,"275,207",+794,"2,510 ",+1,"259,313","+1,129","13,384",20,"47,364",432,"51,705,750","8,898,742","5,810,456 ",Europe,21,"2,315",0.0,137,0.2,"2,303"
2021-05-25 15:10:48.029421,63.0,Lithuania,"271,682",+537,"4,209 ",+6,"249,640","+1,821","17,833",150,"101,067","1,566","3,253,207","1,210,203","2,688,150 ",Europe,10,639,1.0,200,2.0,"6,634"
2021-05-25 15:10:48.029421,64.0,Ethiopia,"269,500",,"4,084 ",,"230,784",,"34,632",485,"2,294",35,"2,691,240","22,905","117,494,696 ",Africa,436,"28,770",44.0,,,295
2021-05-25 15:10:48.029421,65.0,Uruguay,"267,888",,"3,922 ",,"230,641",,"33,325",504,"76,880","1,126","2,124,792","609,783","3,484,504 ",South America,13,888,2.0,,,"9,564"
2021-05-25 15:10:48.029421,66.0,Ireland,"259,050",,"4,941 ",,"241,263",,"12,846",44,"51,945",991,"4,729,538","948,367","4,987,034 ",Europe,19,"1,009",1.0,,,"2,576"
2021-05-25 15:10:48.029421,67.0,Egypt,"254,984",,"14,766 ",,"187,446",,"52,772",90,"2,451",142,"2,715,258","26,095","104,053,447 ",Africa,408,"7,047",38.0,,,507
2021-05-25 15:10:48.029421,68.0,Moldova,"254,741",,"6,080 ",,"246,766",,"1,895",111,"63,281","1,510","1,078,443","267,899","4,025,560 ",Europe,16,662,4.0,,,471
2021-05-25 15:10:48.029421,69.0,Slovenia,"252,098",+326,"4,358 ",+3,"242,366",+487,"5,374",92,"121,248","2,096","1,260,059","606,032","2,079,194 ",Europe,8,477,2.0,157,1.0,"2,585"
2021-05-25 15:10:48.029421,70.0,Guatemala,"247,644",,"8,009 ",,"228,169",,"11,466",5,"13,599",440,"1,383,617","75,978","18,210,768 ",North America,74,"2,274",13.0,,,630
2021-05-25 15:10:48.029421,71.0,Honduras,"233,116",+444,"6,188 ",+42,"83,725",+100,"143,203",496,"23,207",616,"702,450","69,930","10,045,048 ",North America,43,"1,623",14.0,44,4.0,"14,256"
